test_id,object_id,noise_sigma,init_x,init_y,final_reward,num_steps
63421,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
63422,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
63423,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
63424,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
63425,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
63426,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
63427,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
63428,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
63429,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
63430,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
63431,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
63432,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
63433,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
63434,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
63435,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
63436,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
63437,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
63438,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
63439,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
63440,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
63441,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
63442,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
63443,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
63444,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
63445,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
63446,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
63447,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
63448,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
63449,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
63450,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
63451,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
63452,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
63453,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
63454,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
63455,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
63456,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
63457,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
63458,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
63459,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
63460,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
63461,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
63462,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
63463,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
63464,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
63465,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
63466,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
63467,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
63468,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
63469,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
63470,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
63471,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
63472,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
63473,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
63474,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
63475,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
63476,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
63477,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
63478,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
63479,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
63480,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
63481,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
63482,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
63483,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
63484,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
63485,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
63486,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
63487,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
63488,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
63489,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
63490,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
63491,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
63492,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
63493,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
63494,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
63495,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
63496,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
63497,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
63498,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
63499,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
63500,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
63501,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
63502,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
63503,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
63504,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
63505,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
63506,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
63507,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
63508,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
63509,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
63510,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
63511,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
63512,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
63513,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
63514,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
63515,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
63516,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
63517,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
63518,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
63519,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
63520,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
63521,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
63522,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
63523,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
63524,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
63525,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
63526,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
63527,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
63528,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
63529,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
63530,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
63531,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
63532,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
63533,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
63534,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
63535,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
63536,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
63537,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
63538,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
63539,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
63540,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
63541,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
63542,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
63543,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
63544,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
63545,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
63546,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
63547,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
63548,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
63549,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
63550,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
63551,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
63552,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
63553,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
63554,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
63555,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
63556,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
63557,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
63558,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
63559,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
63560,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
63561,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
63562,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
63563,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
63564,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
63565,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
63566,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
63567,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
63568,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
63569,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
63570,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
63571,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
63572,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
63573,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
63574,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
63575,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
63576,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
63577,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
63578,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
63579,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
63580,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
63581,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
63582,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
63583,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
63584,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
63585,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
63586,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
63587,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
63588,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
63589,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
63590,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
63591,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
63592,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
63593,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
63594,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
63595,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
63596,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
63597,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
63598,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
63599,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
63600,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
63601,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
63602,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
63603,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
63604,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
63605,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
63606,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
63607,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
63608,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
63609,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
63610,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
63611,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
63612,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
63613,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
63614,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
63615,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
63616,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
63617,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
63618,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
63619,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
63620,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
63621,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
63622,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
63623,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
63624,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
63625,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
63626,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
63627,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
63628,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
63629,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
63630,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
63631,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
63632,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
63633,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
63634,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
63635,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
63636,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
63637,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
63638,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
63639,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
63640,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
63641,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
63642,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
63643,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
63644,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
63645,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
63646,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
63647,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
63648,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
63649,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
63650,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
63651,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
63652,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
63653,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
63654,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
63655,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
63656,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
63657,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
63658,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
63659,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
63660,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
63661,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
63662,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
63663,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
63664,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
63665,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
63666,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
63667,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
63668,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
63669,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
63670,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
63671,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
63672,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
63673,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
63674,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
63675,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
63676,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
63677,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
63678,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
63679,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
63680,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
63681,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
63682,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
63683,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
63684,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
63685,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
63686,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
63687,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
63688,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
63689,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
63690,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
63691,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
63692,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
63693,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
63694,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
63695,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
63696,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
63697,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
63698,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
63699,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
63700,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
63701,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
63702,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
63703,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
63704,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
63705,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
63706,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
63707,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
63708,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
63709,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
63710,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
63711,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
63712,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
63713,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
63714,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
63715,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
63716,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
63717,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
63718,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
63719,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
63720,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
63721,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
63722,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
63723,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
63724,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
63725,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
63726,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
63727,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
63728,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
63729,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
63730,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
63731,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
63732,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
63733,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
63734,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
63735,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
63736,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
63737,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
63738,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
63739,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
63740,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
63741,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
63742,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
63743,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
63744,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
63745,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
63746,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
63747,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
63748,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
63749,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
63750,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
63751,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
63752,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
63753,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
63754,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
63755,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
63756,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
63757,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
63758,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
63759,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
63760,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
63761,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
63762,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
63763,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
63764,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
63765,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
63766,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
63767,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
63768,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
63769,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
63770,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
63771,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
63772,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
63773,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
63774,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
63775,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
63776,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
63777,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
63778,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
63779,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
63780,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
63781,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
63782,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
63783,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
63784,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
63785,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
63786,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
63787,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
63788,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
63789,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
63790,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
63791,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
63792,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
63793,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
63794,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
63795,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
63796,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
63797,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
63798,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
63799,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
63800,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
63801,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
63802,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
63803,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
63804,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
63805,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
63806,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
63807,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
63808,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
63809,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
63810,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
63811,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
63812,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
63813,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
63814,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
63815,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
63816,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
63817,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
63818,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
63819,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
63820,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
63821,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
63822,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
63823,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
63824,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
63825,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
63826,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
63827,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
63828,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
63829,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
