[84, array([0.5088, 0.0487]), array([0.5063, 0.0469]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47433571, -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47463095, -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47492619, -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47522143, -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47551667, -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.4758119 , -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47610714, -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47640238, -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47669762, -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47699286, -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.4772881 , -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47758333, -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47787857, -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47817381, -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47846905, -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47876429, -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47905952, -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47935476, -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47965   , -0.00999048]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47345   , -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47374524, -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47404048, -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47433571, -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47463095, -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47492619, -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47522143, -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47551667, -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.4758119 , -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47610714, -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47640238, -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47669762, -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47699286, -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.4772881 , -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47758333, -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47787857, -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47817381, -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47846905, -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47876429, -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47905952, -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47935476, -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47965   , -0.00969524]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47345, -0.0094 ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47374524, -0.0094    ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47404048, -0.0094    ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47433571, -0.0094    ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47463095, -0.0094    ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47492619, -0.0094    ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47522143, -0.0094    ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47551667, -0.0094    ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.4758119, -0.0094   ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47610714, -0.0094    ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47640238, -0.0094    ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47669762, -0.0094    ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47699286, -0.0094    ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.4772881, -0.0094   ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47758333, -0.0094    ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47787857, -0.0094    ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47817381, -0.0094    ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47846905, -0.0094    ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47876429, -0.0094    ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47905952, -0.0094    ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47935476, -0.0094    ]), 0.7854, 1.0]
[1, array([ 0.4819, -0.0144]), array([ 0.47965, -0.0094 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5   , 0.0031]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50014762, 0.0031    ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50029524, 0.0031    ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50044286, 0.0031    ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50059048, 0.0031    ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5007381, 0.0031   ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50088571, 0.0031    ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50103333, 0.0031    ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50118095, 0.0031    ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50132857, 0.0031    ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50147619, 0.0031    ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50162381, 0.0031    ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50177143, 0.0031    ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50191905, 0.0031    ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50206667, 0.0031    ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50221429, 0.0031    ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5023619, 0.0031   ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50250952, 0.0031    ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50265714, 0.0031    ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50280476, 0.0031    ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50295238, 0.0031    ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5031, 0.0031]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5       , 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50014762, 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50029524, 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50044286, 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50059048, 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5007381 , 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50088571, 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50103333, 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50118095, 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50132857, 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50147619, 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50162381, 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50177143, 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50191905, 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50206667, 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50221429, 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5023619 , 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50250952, 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50265714, 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50280476, 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50295238, 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5031    , 0.00324762]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5       , 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50014762, 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50029524, 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50044286, 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50059048, 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5007381 , 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50088571, 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50103333, 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50118095, 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50132857, 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50147619, 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50162381, 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50177143, 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50191905, 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50206667, 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50221429, 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5023619 , 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50250952, 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50265714, 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50280476, 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50295238, 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5031    , 0.00339524]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5       , 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50014762, 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50029524, 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50044286, 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50059048, 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5007381 , 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50088571, 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50103333, 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50118095, 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50132857, 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50147619, 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50162381, 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50177143, 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50191905, 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50206667, 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50221429, 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5023619 , 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50250952, 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50265714, 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50280476, 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50295238, 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5031    , 0.00354286]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5       , 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50014762, 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50029524, 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50044286, 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50059048, 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5007381 , 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50088571, 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50103333, 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50118095, 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50132857, 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50147619, 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50162381, 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50177143, 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50191905, 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50206667, 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50221429, 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5023619 , 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50250952, 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50265714, 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50280476, 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50295238, 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5031    , 0.00369048]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5      , 0.0038381]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50014762, 0.0038381 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50029524, 0.0038381 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50044286, 0.0038381 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50059048, 0.0038381 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5007381, 0.0038381]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50088571, 0.0038381 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50103333, 0.0038381 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50118095, 0.0038381 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50132857, 0.0038381 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50147619, 0.0038381 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50162381, 0.0038381 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50177143, 0.0038381 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50191905, 0.0038381 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50206667, 0.0038381 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50221429, 0.0038381 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5023619, 0.0038381]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50250952, 0.0038381 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50265714, 0.0038381 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50280476, 0.0038381 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50295238, 0.0038381 ]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5031   , 0.0038381]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5       , 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50014762, 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50029524, 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50044286, 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50059048, 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5007381 , 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50088571, 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50103333, 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50118095, 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50132857, 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50147619, 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50162381, 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50177143, 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50191905, 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50206667, 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50221429, 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5023619 , 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50250952, 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50265714, 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50280476, 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50295238, 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5031    , 0.00398571]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5       , 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50014762, 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50029524, 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50044286, 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50059048, 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5007381 , 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50088571, 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50103333, 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50118095, 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50132857, 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50147619, 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50162381, 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50177143, 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50191905, 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50206667, 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50221429, 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5023619 , 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50250952, 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50265714, 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50280476, 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50295238, 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5031    , 0.00413333]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5       , 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50014762, 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50029524, 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50044286, 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50059048, 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5007381 , 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50088571, 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50103333, 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50118095, 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50132857, 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50147619, 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50162381, 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50177143, 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50191905, 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50206667, 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50221429, 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5023619 , 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50250952, 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50265714, 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50280476, 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50295238, 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5031    , 0.00428095]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5       , 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50014762, 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50029524, 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50044286, 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50059048, 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5007381 , 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50088571, 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50103333, 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50118095, 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50132857, 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50147619, 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50162381, 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50177143, 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50191905, 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50206667, 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50221429, 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5023619 , 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50250952, 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50265714, 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50280476, 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50295238, 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5031    , 0.00442857]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5       , 0.00457619]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50014762, 0.00457619]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50029524, 0.00457619]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50044286, 0.00457619]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50059048, 0.00457619]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5007381 , 0.00457619]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50088571, 0.00457619]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50103333, 0.00457619]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50118095, 0.00457619]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50132857, 0.00457619]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50147619, 0.00457619]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50162381, 0.00457619]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50177143, 0.00457619]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50191905, 0.00457619]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50206667, 0.00457619]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50221429, 0.00457619]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.5023619 , 0.00457619]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50250952, 0.00457619]), 0.7854, 1.0]
[1, array([0.5076, 0.0067]), array([0.50265714, 0.00457619]), 0.7854, 1.0]
