[84, array([ 0.4701, -0.0264]), array([ 0.4688, -0.0281]), 0.7854, 0.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52913333, -0.05103333]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52928095, -0.05103333]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52942857, -0.05103333]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52957619, -0.05103333]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52972381, -0.05103333]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52987143, -0.05103333]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53001905, -0.05103333]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53016667, -0.05103333]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53031429, -0.05103333]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5304619 , -0.05103333]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53060952, -0.05103333]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53075714, -0.05103333]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53090476, -0.05103333]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53105238, -0.05103333]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5312    , -0.05103333]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5281    , -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52824762, -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52839524, -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52854286, -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52869048, -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5288381 , -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52898571, -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52913333, -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52928095, -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52942857, -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52957619, -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52972381, -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52987143, -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53001905, -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53016667, -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53031429, -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5304619 , -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53060952, -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53075714, -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53090476, -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53105238, -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5312    , -0.05088571]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5281   , -0.0507381]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52824762, -0.0507381 ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52839524, -0.0507381 ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52854286, -0.0507381 ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52869048, -0.0507381 ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5288381, -0.0507381]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52898571, -0.0507381 ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52913333, -0.0507381 ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52928095, -0.0507381 ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52942857, -0.0507381 ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52957619, -0.0507381 ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52972381, -0.0507381 ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52987143, -0.0507381 ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53001905, -0.0507381 ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53016667, -0.0507381 ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53031429, -0.0507381 ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5304619, -0.0507381]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53060952, -0.0507381 ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53075714, -0.0507381 ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53090476, -0.0507381 ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53105238, -0.0507381 ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5312   , -0.0507381]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5281    , -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52824762, -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52839524, -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52854286, -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52869048, -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5288381 , -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52898571, -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52913333, -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52928095, -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52942857, -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52957619, -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52972381, -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52987143, -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53001905, -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53016667, -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53031429, -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5304619 , -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53060952, -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53075714, -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53090476, -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53105238, -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5312    , -0.05059048]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5281    , -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52824762, -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52839524, -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52854286, -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52869048, -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5288381 , -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52898571, -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52913333, -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52928095, -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52942857, -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52957619, -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52972381, -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52987143, -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53001905, -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53016667, -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53031429, -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5304619 , -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53060952, -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53075714, -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53090476, -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53105238, -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5312    , -0.05044286]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5281    , -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52824762, -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52839524, -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52854286, -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52869048, -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5288381 , -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52898571, -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52913333, -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52928095, -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52942857, -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52957619, -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52972381, -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52987143, -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53001905, -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53016667, -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53031429, -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5304619 , -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53060952, -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53075714, -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53090476, -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53105238, -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5312    , -0.05029524]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5281    , -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52824762, -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52839524, -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52854286, -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52869048, -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5288381 , -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52898571, -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52913333, -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52928095, -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52942857, -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52957619, -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52972381, -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52987143, -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53001905, -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53016667, -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53031429, -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5304619 , -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53060952, -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53075714, -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53090476, -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53105238, -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5312    , -0.05014762]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5281, -0.05  ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52824762, -0.05      ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52839524, -0.05      ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52854286, -0.05      ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52869048, -0.05      ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5288381, -0.05     ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52898571, -0.05      ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52913333, -0.05      ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52928095, -0.05      ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52942857, -0.05      ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52957619, -0.05      ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52972381, -0.05      ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.52987143, -0.05      ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53001905, -0.05      ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53016667, -0.05      ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53031429, -0.05      ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5304619, -0.05     ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53060952, -0.05      ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53075714, -0.05      ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53090476, -0.05      ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.53105238, -0.05      ]), 0.7854, 1.0]
[6, array([ 0.5334, -0.0476]), array([ 0.5312, -0.05  ]), 0.7854, 1.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48125, -0.0344 ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48140238, -0.0344    ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48155476, -0.0344    ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48170714, -0.0344    ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48185952, -0.0344    ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.4820119, -0.0344   ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48216429, -0.0344    ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48231667, -0.0344    ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48246905, -0.0344    ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48262143, -0.0344    ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48277381, -0.0344    ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48292619, -0.0344    ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48307857, -0.0344    ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48323095, -0.0344    ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48338333, -0.0344    ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48353571, -0.0344    ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.4836881, -0.0344   ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48384048, -0.0344    ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48399286, -0.0344    ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48414524, -0.0344    ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48429762, -0.0344    ]), 0.7854, 1.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48445, -0.0344 ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48125   , -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48140238, -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48155476, -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48170714, -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48185952, -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.4820119 , -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48216429, -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48231667, -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48246905, -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48262143, -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48277381, -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48292619, -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48307857, -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48323095, -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48338333, -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48353571, -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.4836881 , -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48384048, -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48399286, -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48414524, -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48429762, -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48445   , -0.03424762]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48125   , -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48140238, -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48155476, -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48170714, -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48185952, -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.4820119 , -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48216429, -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48231667, -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48246905, -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48262143, -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48277381, -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48292619, -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48307857, -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48323095, -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48338333, -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48353571, -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.4836881 , -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48384048, -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48399286, -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48414524, -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48429762, -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48445   , -0.03409524]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48125   , -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48140238, -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48155476, -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48170714, -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48185952, -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.4820119 , -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48216429, -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48231667, -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48246905, -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48262143, -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48277381, -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48292619, -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48307857, -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48323095, -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48338333, -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48353571, -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.4836881 , -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48384048, -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48399286, -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48414524, -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48429762, -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48445   , -0.03394286]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48125   , -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48140238, -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48155476, -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48170714, -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48185952, -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.4820119 , -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48216429, -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48231667, -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48246905, -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48262143, -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48277381, -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48292619, -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48307857, -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48323095, -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48338333, -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48353571, -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.4836881 , -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48384048, -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48399286, -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48414524, -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48429762, -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48445   , -0.03379048]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48125  , -0.0336381]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48140238, -0.0336381 ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48155476, -0.0336381 ]), 0.7854, 0.0]
[3, array([ 0.4843, -0.0301]), array([ 0.48170714, -0.0336381 ]), 0.7854, 0.0]
